CurrentURL	MID	editor_data	photographer_data	illustrator_data	altTitles	notes	lang	text	Title	composer_data	lyricist_data	arranger_data	Publisher	PublisherLocationTest	testDates	Donor	Distributor	subject_data	CallNumber	PlateNumber	Series	CollectionSource	LargerWork	Keywords	zImagePath	MidiPath	zNumberOfPages	TitleSearchHits	Incomplete
http://sheetmusic.library.sc.edu/Music.asp?mid=1965	1965					"Duet for soprano and alto, with piano accompaniment."	English	"First line of text|They have taken, they have taken, have taken away my Lord"	They have taken away my lord	"Ashford, Emma Louise, 1850-1930|http://id.loc.gov/authorities/names/no89017806"			Lorenz Publishing	"New York, NY|Dayton, OH"	1901	George Daniel Hoffman		Sacred vocal duets|http://id.loc.gov/authorities/subjects/sh85116264	Sheet music Large 532		Sacred solos and duets for easter						0	106	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1967	1967					For voice (Mezzo-soprano or Baritone) and piano.|Text in French.|Plate no.: 116628	French	First line of text|Mon village est blotti non loin	C'est mon village	"Fourdrain, Félix|http://id.loc.gov/authorities/names/no88005648"	"Alexandre, André|http://id.loc.gov/authorities/names/n90677841"		G. Ricordi	"New York, NY"	1920	George Daniel Hoffman		"Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Songs, French|http://id.loc.gov/authorities/subjects/sh85125068"	Sheet music Large 534								0	82	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1968	1968					For voice and piano.	English	"First line of text|He will come, yes, he will come"	Love's anticipation	"Zink, G. S.|"	"Zink, G. S.|"		Frank Brehm	"Erie, PA"	1892	Laurence Conger			Sheet music Large 536								0	78	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1883	1883			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		For voice and piano.|Cover art by Barbelle.	English	First line of text|From away down south in Dixie :: First line of chorus|When are you coming to Dixie?	"When are you coming to dixie ""Dixie is longing for you"""	"Brookhouse, Will|"	"Davis, Frank|http://id.loc.gov/authorities/names/n85254143"		A. J. Stasny Music	"New York, NY|Cleveland, OH"	1916	Darryl A. Spencer			Sheet music Large 456					South <BR> marriage <BR>			0	163	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1888	1888					"For voice and piano, with chord symbols and diagrams for guitar.|Cover: Sign pointing to South Carolina on blue background."	English	First line of text|Can't figure out why I ever wanted to roam :: First line of chorus|Just a little bit south of North Carolina	Just a little bit south of North Carolina	"Skylar, Sunny, 1913-2009|http://id.loc.gov/authorities/names/no2002028606 ; Cannon, Bette|http://id.loc.gov/authorities/names/no2008114549 ; Shaftel, Artie, 1916-|http://id.loc.gov/authorities/names/no00085285"	"Skylar, Sunny, 1913-2009|http://id.loc.gov/authorities/names/no2002028606 ; Cannon, Bette|http://id.loc.gov/authorities/names/no2008114549 ; Shaftel, Artie, 1916-|http://id.loc.gov/authorities/names/no00085285"		Porgie Debin & Friedman	"New York, NY"	1941	Darryl A. Spencer			Sheet music 1237								0	1098	N
																													
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=1925	1925					"For voice and piano.|Waltz song.|""Performed by the Famous Bostonians.""|Plate number: E.S.&Co 2758"	English	"First line of text|One afternoon while dozing, my eyes a moment closing"	"Dreaming, dreaming"	"Herbert, Victor, 1859-1924|http://id.loc.gov/authorities/names/n79105792"	"Smith, Harry B. (Harry Bache), 1860-1936|http://id.loc.gov/authorities/names/n82051119"		Edward Schuberth & Co.	"New York, NY"	1897	Dr. Paula R. Feldman			Sheet music Large 492				The Serenade:  comic opera				0	75	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1926	1926					"For piano.|""Composed and Respectfuly Dedicated to Mrs. Charles Milington."""	No linguistic content		The Xylon waltz				C. Holt Jr.	"New York, NY"	1847	Dr. Paula R. Feldman		Piano music--19th century|http://id.loc.gov/authorities/subjects/sh2010106383	Sheet music Large 493								0	102	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1932	1932					For voice and piano.|Plate number: 803	English	First line of text|There is a little flower I know	Sweet Mignonette	"Novra, Lewis|http://id.loc.gov/authorities/names/no93007523"	"Tours, Berthold, 1838-1897|http://id.loc.gov/authorities/names/n82208103"		National Music	"Chicago, IL"	1888				Sheet music Large 499								0	61	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1933	1933					For solo piano.|Plate no.: 886	No linguistic content		Waves of the ocean march:  piano solo	"Blake, Charles D. (Charles Dupee), 1847-1903|http://id.loc.gov/authorities/names/nr94024537"			F. Trifet	"Boston, MA"	1897			Piano music--19th century|http://id.loc.gov/authorities/subjects/sh2010106383	Sheet music Large 500		The Boston weekly journal of sheet music						0	87	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1935	1935			"Pease, Austin W.|"		For solo piano.|Cover by Austin W. Pease	No linguistic content		Marzials' Twickenham ferry:  transcription	"Kuhe, Wilhelm, 1823-1912|http://id.loc.gov/authorities/names/no2003002167"			P. R. McCargo & Co.	"Boston, MA"	1801-1899				Sheet music Large 502								0	58	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1937	1937					For solo piano.|Plate number: 95b	No linguistic content		Bryan and Sewall grand march	"Noles, L. C.|"			F. Trifet	"Boston, MA"	1896				Sheet music Large 504								0	61	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1940	1940					For voice and piano.|Plate number: C. M. P. Co. 72	English	"First line of text|When young I lived in a little town :: First line of chorus|Jennie, Jennie, my lovely Jennie"	The beautiful face of Jennie Knott:  descriptive waltz song	"Reissmann, Franz|"	"Pidgin, Charles Felton, 1844-1923|http://id.loc.gov/authorities/names/n84005897"		F. Trifet	"Boston, MA"	1896				Sheet music Large 507		The Boston weekly journal of sheet music			marriage love			0	122	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1947	1947			"Frew, 1875-1955|http://id.loc.gov/authorities/names/n2012044059"		"For voice and piano.|""Successfully introduced by Emma Carus.""|Cover portrait of Marie Fenton.|Cover art by Frew."	English	"First line of text|Oh, ma honey, oh, ma honey, better hurry and let's meander. :: First line of chorus|Come on and hear, come on and hear Alexander's ragtime band."	Alexander's ragtime band	"Berlin, Irving, 1888-1989|http://id.loc.gov/authorities/names/n50026116"	"Berlin, Irving, 1888-1989|http://id.loc.gov/authorities/names/n50026116"		Ted Snyder	"New York, NY"	1911			Ragtime band--Songs and music| ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 514								0	167	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1951	1951					For voice and piano.	English	"First line of text|The night is dark, and cold, and chill"	'Tis darkest ere the dawn	"Roeckel, Joseph L.|http://id.loc.gov/authorities/names/n88625905"	"Weatherly, F. E. (Frederic Edward), 1848-1929|http://id.loc.gov/authorities/names/n82096344"		Theodore Presser	"Philadelphia, PA"	1901-1999			Songs with piano--England|	Sheet music Large 518		English songs			hour before light shadows			0	128	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1960	1960			"Bird, Elisha Brown|http://id.loc.gov/authorities/names/n2003075853"		For voice and piano.|Text in English and German.|Alternate title: Sing mir dein Lied.|Cover by Bird.|Plate number: B.M.Co.914	English|German	"First line of text|Sing me to sleep, the shadows fall"	Sing me to sleep	"Greene, Edwin, 1856-1915|http://id.loc.gov/authorities/names/no2007151447"	"Bingham, Clifton, 1859-1913|http://id.loc.gov/authorities/names/n79062766"		Boston Music	"Boston, MA"	1910			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 527		"Alhambra series:  popular ballads, concert hall songs"			frida Wilhelmising mir dein lied im dammerschein			0	98	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1962	1962					For voice (tenor or soprano) and piano.|Text in French.|Plate no.: 116458	French	First line of text|Et pour mon bon cheval aussi qui va m'enporter vers la guerre	Chevauchee cosaque:  melodie pour soprano ou tenor	"Fourdrain, Félix|http://id.loc.gov/authorities/names/no88005648"	"Alexandre, André|http://id.loc.gov/authorities/names/n90677841"		G. Ricordi	"New York, NY"	1915	George Daniel Hoffman		"Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Songs, French|http://id.loc.gov/authorities/subjects/sh85125068"	Sheet music Large 529					Cossack horses war barns			0	195	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1966	1966					"For voice (soprano) and piano.|Text in French and English.|English translation by M. C. Gillington.|""To Madame Adiny.""|Alternate title: ""The kiss""|Plate no.: N.9145"	English|French	First line of text|O fleurs! toutes vos delices!	Le baiser:  a memory	"Thomas, A. Goring (Arthur Goring), 1850-1892|http://id.loc.gov/authorities/names/n83042615"	Barbier|http://id.loc.gov/authorities/names/n97871956				1919	George Daniel Hoffman			Sheet music Large 533					O flowers all your sweets and splendour			0	90	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1974	1974			"Hirt, Joseph|"		"For voice and piano.|Cover portraits of Jack Drislane, George W. Meyer and Alice Jordan.|Cover illustration by Joseph Hirt."	English	"First line of text|I used to wonder why all lovers love to sigh. :: First line of chorus|I am awful glad I met you, and I want to tell you true."	I'm awfully glad I met you	"Meyer, George W., 1884-1959|http://id.loc.gov/authorities/names/n88051275"	"Drislane, Jack|http://id.loc.gov/authorities/names/no2001084361"		F. B. Haviland	"New York, NY"	1909	Laurence Conger		Love songs|http://id.loc.gov/authorities/subjects/sh85078593 ; Popular music--United States--1901-1910|http://id.loc.gov/authorities/subjects/sh2008109843 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 541								0	194	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1978	1978					For voice and piano.	English	"First line of text|There was a sailor, young Billie Gaylor :: First line of chorus|Sweet Tillie Taylor, she loves a sailor"	Sweet Tillie Taylor  (Tillie's Billie's girl)	"Williams, W. R., 1867-1954|http://id.loc.gov/authorities/names/n2014062968"	"Williams, W. R., 1867-1954|http://id.loc.gov/authorities/n2014062968"		Will Rossiter	"Chicago, IL"	1895	Laurence Conger			Sheet music Large 545					whaler crew ship			0	74	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1980	1980			"Davies, Syd|"		"For voice and piano.|Cover by Syd. Davies.|Cover portrait of Paul Dresser.|""The official State song of Indiana.""|""Respectfully inscribed to Miss Mary E. South, Terre Haute, Ind.""|Copy 2 in folder.|Copy 2 cover portrait of Edward Marshall ""the N.Y. Journal war correspondent, dangerously wounded at Santiago, while accompanying the charge of the ""Rough Riders""""--cover."	English	First line of text|'Round my Indiana home stead wave the corn-field :: First line of chorus|Oh the moonlight's fair tonight along the Wabash	"On the banks of the Wabash, far away"	"Dresser, Paul, 1858-1906|http://id.loc.gov/authorities/names/no90006508"	"Dresser, Paul, 1858-1906|http://id.loc.gov/authorities/names/no90006508"		Maurice Richmond Music	"New York, NY"	1912	Laurence Conger		State songs--Indiana|	Sheet music Large 547								0	62	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1985	1985					"For voice and piano, no. 3 in F.|Pl. no.: 5080-4."	English	"First line of text|Dear face that holds so sweet a smile for me. :: First line of refrain|Give me your smile, the love-light in your eyes."	The sunshine of your smile	"Ray, Lilian|http://id.loc.gov/authorities/names/n97084723"	"Cooke, Leonard|http://id.loc.gov/authorities/names/n2009072326"		"T. B. Harms and Francis, Day & Hunter"	"New York, NY"	1915	Laurence Conger		Music by women composers|http://id.loc.gov/authorities/subjects/sh90005362 ; Love songs|http://id.loc.gov/authorities/subjects/sh85078593 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 552					light love dark			0	81	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2001	2001					"For voice and piano.|Plate no.: 1,014"	English	First line of text|You've heard about the latest fad :: First line of chorus|You should hear her whistling	The whistling wife:  comic song	"Randall, Harry|http://id.loc.gov/authorities/names/n85828800"	"Randall, Harry|http://id.loc.gov/authorities/names/n85828800"		F. Trifet	"Boston, MA"	1898	Laurence Conger			Sheet music Large 557		Boston Journal of Sheet Music						0	62	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2008	2008					For voice and piano.|Plate no.: 166	English	"First line of text|There, little girl, don't cry"	"There, little girl, don't cry"	"Campion, Edward|http://id.loc.gov/authorities/names/nr2003024963"	"Riley, James Whitcomb, 1849-1916|http://id.loc.gov/authorities/names/n79089084"		G. Schirmer	"New York, NY"	1889	Laurence Conger			Sheet music Large 564		Songs by Edward Campion			a life lesson broken doll			0	82	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1904	1904					For voice and piano.|Publisher no.: 30	English	"First line of text|One summer eve, with pensive thought, I wander'd on the seashore"	Shells of ocean song	"Cherry, J. W. (John William), 1824-1889|http://id.loc.gov/authorities/names/n90601729"	"Cherry, J. W. (John William), 1824-1889|http://id.loc.gov/authorities/names/n90601729"		W. A. Evans & Bro.	"Boston, MA"	1801-1899			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 472								0	89	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1910	1910					For voice and piano.	English	First line of text|Up mountain heights in soft Italian weather our journey lies :: First line of chorus|Each trav'ler cries	"Jammo ""onward let us go"" [aka Funiculi funicula]"	"Denza, Luigi|http://id.loc.gov/authorities/names/n83043591"					1898	Laurence Conger			Sheet music Large 477		Musical Supplement to the Examiner		The Examiner: Sunday Oct. 23 1898				0	67	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1914	1914					"For voice and piano.|""Composed and Respectfully Dedicated to Mrs. Chas Houghton"""	English	"First line of text|Thy step is light in the dance tonight, and pleasures throng is round thee;"	Thy step is light:  a ballad	"Hall, Joshua Esq.|"	Stella|http://id.loc.gov/authorities/names/nr2005008745		Millets Music Saloon	"New York, NY"	1839	Dr. Paula R. Feldman		Ballads|http://id.loc.gov/authorities/subjects/sh85011228	Sheet music Large 481								0	78	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1917	1917					"For voice and piano, in A.|""Sung by Evangeline Florence.""|Plate number: 193"	English	"First line of text|I have open'd wide my lattice, letting in the laughing breeze"	The swallows:  song	"Cowen, Frederic H. (Frederic Hymen), 1852-1935|http://id.loc.gov/authorities/names/n82132710"	"Bingham, Clifton, 1859-1913|http://id.loc.gov/authorities/names/n79062766"		Boosey & Co.	"New York, NY"	1895	Dr. Paula R. Feldman		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 484					spring is coming			0	51	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1977	1977			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		For voice and piano.|As introduced by Grace La Rue.|Cover portrait of Grace La Rue.|Cover by Barbelle.|Pl. no.: 638-4.	English	"First line of text|When the twilight shadows fall, and you hear the night birds call. :: First line of chorus|Love me at twilight when love begins to play."	Love me at twilight	"Grant, Bert, 1878-1951|http://id.loc.gov/authorities/names/no97051136"	"Jerome, William, 1865-1932|http://id.loc.gov/authorities/names/n92057588 ; Young, Joe, 1889-1939|http://id.loc.gov/authorities/names/no90019793"		"Waterson, Berlin and Snyder"	"New York, NY"	1916	Laurence Conger		Love songs|http://id.loc.gov/authorities/subjects/sh85078593 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 544								0	74	N
